Business Name,Physical Address Number,Physical Address,Physical City,Physical State,Phone,Latitude,Longitude,Primary SIC Description,
"Cafe De Paris","93","93 Willard St","Quincy","MA","(617) 472-9311","42.2519127546364","-71.0370670852364","Restaurants",
"Sycamore","755","755 Beacon St","Newton Center","MA","(617) 244-4445","42.3307223","-71.1916944","Restaurants",
"Fromage","401","401 W Broadway","South Boston","MA","(617) 464-4300","42.337003","-71.048431","Restaurants",
"Cafe Madeleine","517","517 Columbus Ave","Boston","MA","(857) 239-8052","42.342211","-71.080107","Restaurants",
"Reasons To Be Cheerful","110","110 Commonwealth Ave","Concord","MA","(978) 610-6248","42.4575008","-71.3957336","Restaurants",
"Petit Robert Bistro","480","480 Columbus Ave","Boston","MA","(617) 867-0600","42.342845","-71.078607","Restaurants",
"Chiara Bistro","569","569 High St","Westwood","MA","(781) 461-8118","42.229095","-71.221635","Restaurants",
"French Memories Bakery & Cafe","60","60 S Main St","Cohasset","MA","(781) 383-2216","42.24008","-70.801209","Restaurants",
"80 Thoreau","84","84 Thoreau St","Concord","MA","(978) 318-0008","42.456868","-71.358053","Restaurants",
"Josephine","468","468 Commonwealth Ave","Boston","MA","(484) 995-2797","42.348643","-71.0934467","Restaurants",
"Loui Loui","160","160 Brighton Ave","Allston","MA","(857) 261-1013","42.352861","-71.1326069","Restaurants",
"La Rotisserie","17","17 Boylston St","Chestnut Hill","MA","(617) 731-5335","42.3235386","-71.1667949","Restaurants",
"Paris Creperie","278","278 Harvard St","Brookline","MA","(617) 232-1770","42.342436","-71.121943","Restaurants",
"Corrados","7","7 Middlesex Ave","Natick","MA","(508) 655-3707","42.2853123","-71.3490593","Restaurants",
"Navy Yard Bistro & Wine Bar","1","1 1st Ave","Charlestown","MA","(617) 242-0036","42.3752877","-71.0544756","Restaurants",
"Ma Maison","272","272 Cambridge St","Boston","MA","(617) 725-8855","42.3609806","-71.0679643","Restaurants",
"Monte Cristo Restaurant","235","235 Broadway","Chelsea","MA","(617) 466-1338","42.3903919670662","-71.0380227748087","Restaurants",
"Asta","47","47 Massachusetts Ave","Boston","MA","(617) 585-9575","42.3498047","-71.0891846","Restaurants",
"Duckworths Bistro","197","197 E Main St","Gloucester","MA","(978) 282-4426","42.6091731","-70.6511076","Restaurants",
"Hungry I","71","71 Charles St","Boston","MA","(617) 227-3524","42.3581655","-71.0703431","Restaurants",
"La Dalat Restaurant","181","181 Nantasket Ave","Hull","MA","(781) 925-4587","42.2693158","-70.8550318","Restaurants",
"Whisk pop up at Wink","3","3 Appleton St","Boston","MA","(617) 756-7571","42.346723","-71.069668","Restaurants",
"Lelyonnais Restaurant & Catering","416","416 Great Rd","Acton","MA","(978) 263-9068","42.509729","-71.421825","Restaurants",
"Tangierino Restaurant","83","83 Main St","Charlestown","MA","(617) 242-6009","42.373922","-71.062762","Restaurants",
"Bon Appetit Restaurant","1138","1138 Blue Hill Ave","Dorchester Center","MA","(617) 825-5544","42.2857951","-71.0912518","Restaurants",
"Au Petit Pain","11","11 College Ave","Somerville","MA","(617) 628-0608","42.3968112326636","-71.1218906197649","Restaurants",
"Dinos Cafe","141","141 Salem St","Boston","MA","(617) 227-1991","42.3650423","-71.0553871","Restaurants",
"Baraka Cafe","1728","1728 Massachusetts Ave","Cambridge","MA","(617) 868-3951","42.384097","-71.119803","Restaurants",
