Business Name,Physical Address Number,Physical Address,Physical City,Physical State,Phone,Latitude,Longitude,Primary SIC Description,
"Latino Restaurant","302","302 Centre St","Jamaica Plain","MA","(617) 522-1155","42.322729","-71.103255","Restaurants",
"Sabor De MI Tierra","162","162 Park St","Chelsea","MA","(617) 884-0005","42.390457","-71.0356539","Restaurants",
"La Casita Pupuseria Restaurantla Casita Pupuseria Restaurant","460","460 Lincoln St","Marlborough","MA","(508) 251-1861","42.3456199","-71.559732","Restaurants",
"Antojitos Chapines Restaurant","180","180 Union St","Lynn","MA","(781) 598-2224","42.4664123499296","-70.9419260459222","Restaurants",
"Las Olas Taqueria","356","356 Lafayette Rd","Hampton","NH","(603) 967-4880","42.938767","-70.839264","Restaurants",
"Casa B","253","253 Washington St","Somerville","MA","(617) 764-2180","42.379769","-71.094374","Restaurants",
"Rinconcito Salvadoreno","313","313 Meridian St","East Boston","MA","(617) 418-7718","42.377482","-71.038958","Restaurants",
"Babicos Cafe","35","35 Nason St Ste 5","Maynard","MA","(978) 298-5520","42.4329517","-71.4530636","Restaurants",
"Montecristo Mexican Grill","364","364 Broadway","Revere","MA","(781) 629-3727","42.40961","-71.012866","Restaurants",
"Lone Star Taco Bar","635","635 Cambridge St","Cambridge","MA","(857) 285-6179","42.3721374","-71.0868719","Restaurants",
"Honeycomb","248","248 Bay Rd","South Hamilton","MA","(978) 626-0014","42.6126375","-70.8732398","Restaurants",
"ElevateBio","139","139 Main St","Cambridge","MA","(617) 433-2600","42.3622401","-71.0822879","Restaurants",
"Rei Da Picanha","129","129 Broadway","Somerville","MA","(617) 764-0547","42.388105","-71.084098","Restaurants",
"Eclipse Lounge & Grill","47","47 Central Ave","Lynn","MA","(781) 584-4591","42.464384","-70.946624","Restaurants",
"Modelos Market Cafe","501","501 Medford St","Somerville","MA","(617) 625-2868","42.396206","-71.103225","Restaurants",
"RR6 Kitchen & Bar","398","398 Waverley St","Framingham","MA","(508) 820-0333","42.2767216","-71.4159019","Restaurants",
"La Metapaneca Market","63","63 Revere Beach Blvd","Revere","MA","(781) 629-6155","42.4058267","-70.9916629","Restaurants",
"Fuego Latin Fusion Bar & Restaurant","438","438 S Broadway","Salem","NH","(603) 458-6585","42.7474","-71.204155","Restaurants",
"Romys Bakery","39","39 Mechanic St","Marlborough","MA","(508) 485-7950","42.346917","-71.554228","Restaurants",
"Tu Metapan Restaurant","295","295 Bennington St","East Boston","MA","(617) 418-7383","42.378741","-71.028116","Restaurants",
"Cavallo Restaurant and Diner","2615","2615 297 S Broadway","Lawrence","MA","(978) 258-5229","42.68835","-71.15959","Restaurants",
"Pizza Club","1275","1275 Bridge St Ste 2","Dracut","MA","(978) 453-4800","42.666718","-71.303089","Restaurants",
"El Jardin Restaurant","15","15 Central Sq","East Boston","MA","(617) 569-6508","42.374334","-71.038652","Restaurants",
"Chinawok","5","5 Dodge St","Beverly","MA","(978) 524-8833","42.5725849","-70.892729","Restaurants",
"La Reina Cafeteria","80","80 Bennington St","East Boston","MA","(617) 567-0034","42.3760992","-71.0361207","Restaurants",
"Avocados Mexican Taquerias","372","372 South Ave","Whitman","MA","(781) 447-3232","42.083211","-70.9245408","Restaurants",
"Jims Original Subs & Pizza","415","415 S Broadway","Lawrence","MA","(978) 687-9768","42.686059","-71.156705","Restaurants",
"Cafe Costa Del Sol","366","366 Broadway","Revere","MA","(781) 485-0555","42.40964","-71.012751","Restaurants",
"La Sultana Bakery","40","40 Maverick Sq","East Boston","MA","(617) 568-9999","42.370088","-71.039205","Restaurants",
"El Santaneco","24","24 5th St","Chelsea","MA","(617) 884-5005","42.393257","-71.03493","Restaurants",
"Delicia's Restaurant","149","149 Stoughton St","Dorchester","MA","(617) 533-8298","42.3146432","-71.0602274","Restaurants",
"Sabor Special Restaurant","83","83 Williams St","Chelsea","MA","(617) 884-8900","42.389881","-71.041515","Restaurants",
"Tango Restaurant","464","464 Massachusetts Ave","Arlington","MA","(781) 443-9000","42.41479","-71.152094","Restaurants",
"Punto Rojo","16","16 Bennington St","East Boston","MA","(617) 569-7770","42.375382","-71.038247","Restaurants",
"MI Rancho Restaurant","45","45 Meridian St","East Boston","MA","(617) 561-0205","42.3715213","-71.0388269","Restaurants",
"Scotty Dog","437","437 Rantoul St","Beverly","MA","(978) 969-3487","42.5545668","-70.8812895","Restaurants",
"Muqueca Restaurant","1008","1008 Cambridge St","Cambridge","MA","(617) 354-3296","42.3726862456603","-71.0939002507966","Restaurants",
"Machu Picchu","307","307 Somerville Ave","Somerville","MA","(617) 628-7070","42.380499","-71.097333","Restaurants",
"Labahia Restaurant","15","15 Newbury St","Lawrence","MA","(978) 975-5655","42.7082776","-71.155395","Restaurants",
"Lollys Bakery","158","158 Bennington St","East Boston","MA","(617) 567-9461","42.3771533","-71.0333713","Restaurants",
"MI Tierra Restaurant","585","585 Moody St","Waltham","MA","(781) 894-5676","42.366275","-71.238191","Restaurants",
"Taqueria Cancun","192","192 Sumner St","East Boston","MA","(617) 567-4449","42.369262","-71.040162","Restaurants",
"Celia's Restaurant","88","88 Congress St","Salem","MA","(978) 594-4275","42.5163171","-70.8896442","Restaurants",
"Montecristo Mexican Grill","748","748 Huntington Ave","Boston","MA","(617) 232-2228","42.333701","-71.10536","Restaurants",
"Topacio","120","120 Meridian St","East Boston","MA","(617) 567-9523","42.373481","-71.039248","Restaurants",
"Miami Restaurant","381","381 Centre St","Jamaica Plain","MA","(617) 522-4644","42.3223709","-71.109159","Restaurants",
"Delicias Paisas Bakery","24","24 Pleasant St","Lowell","MA","(978) 970-5555","42.6412327449923","-71.3006760597701","Restaurants",
"Andreas Taqueria","293","293 Main St","Everett","MA","(617) 294-0031","42.4110261","-71.0625086","Restaurants",
