Business Name,Physical Address Number,Physical Address,Physical City,Physical State,Phone,Latitude,Longitude,Primary SIC Description,
"Bamboo","55","55 Ariadne Rd","Dedham","MA","(781) 251-2566","42.2316733","-71.1820091","Restaurants",
"Sweet Basil","942","942 Great Plain Ave","Needham","MA","(781) 444-9600","42.28013","-71.235254","Restaurants",
"Yangtze Szechuan Restaurant","110","110 F W Hartford Dr","Portsmouth","NH","(603) 743-3355","43.0335871","-70.7740473","Restaurants",
"Bellinos Trattoria","146","146 Lowell St","Wakefield","MA","(781) 246-7666","42.523662","-71.078807","Restaurants",
"Yangtze River Restaurant","584","584 King St","Littleton","MA","(978) 486-0500","42.5465595258886","-71.4730300266833","Restaurants",
"Billy Tse Restaurant","240","240 Commercial St Lbby 1","Boston","MA","(617) 227-9990","42.36385","-71.051455","Restaurants",
"Jade East Restaurant Inc","433","433 Main St","Tewksbury","MA","(978) 851-7255","42.620209","-71.258461","Restaurants",
"Bamboo Cafe","1285","1285 Belmont St Ste 7","Brockton","MA","(508) 588-1988","42.059042","-71.068281","Restaurants",
"Rice Garden","690","690 Washington St","Brookline","MA","(617) 277-8221","42.338679","-71.134563","Restaurants",
"New Style Asian Food","25","25 Boston St","Lynn","MA","(781) 596-1688","42.479452","-70.956152","Restaurants",
"Mdm Noodles","351","351 Washington St","Brighton","MA","(617) 208-8663","42.3492363","-71.1528543","Restaurants",
"Jin's Sichuan House","922","922 Main St Ste 3","Waltham","MA","(781) 893-6663","42.375885","-71.248259","Restaurants",
"Mu Lan Taiwanese Restaurant","835","835 Main St","Waltham","MA","(781) 642-8888","42.376442","-71.2441319","Restaurants",
"The China","681","681 Hancock St","Quincy","MA","(617) 786-8890","42.2674092","-71.0158755","Restaurants",
"7 Chinese Restaurant","225","225 Grove St","West Roxbury","MA","(617) 363-9400","42.2618906","-71.1574114","Restaurants",
"Gourmet Garden","45","45 Enon St","Beverly","MA","(978) 720-8177","42.5876508","-70.8845866","Restaurants",
"Lucky Fast Food","60","60 Broadway","Malden","MA","(781) 605-1577","42.4254103","-71.0428795","Restaurants",
"China City Restaurant Inc","1158","1158 Beacon St","Newton Highlands","MA","(617) 243-9051","42.330753","-71.210314","Restaurants",
"Asian House","99","99 Cambridge St","Charlestown","MA","(617) 242-4165","42.38254","-71.079198","Restaurants",
"Chef Chang On Back Bay","30","30 Massachusetts Ave","Boston","MA","(617) 236-0888","42.350367","-71.089019","Restaurants",
"88 Chinese Restaurant","19","19 Hobart St","Danvers","MA","(978) 774-5028","42.5670737120038","-70.940370336374","Restaurants",
"Szechuans Dumpling","1360","1360 Massachusetts Ave","Arlington","MA","(781) 648-8882","42.4242579","-71.1837727","Restaurants",
"Mandarin Cuisine","691","691 Main St","Walpole","MA","(508) 660-1870","42.1538159","-71.245695","Restaurants",
"Sichuan Gourmet Sharon","388","388 S Main St","Sharon","MA","(781) 784-6698","42.1076674","-71.1983779","Restaurants",
"Asian Ginger","70","70 Central St","Foxboro","MA","(508) 698-3333","42.062602","-71.24807","Restaurants",
"PF Chang's","1245","1245 Worcester St Ste 4008","Natick","MA","(508) 651-7724","42.3004711","-71.3857931","Restaurants",
"Midget Restaurant","1712","1712 Massachusetts Ave","Cambridge","MA","(617) 354-8556","42.383546","-71.119777","Restaurants",
"PF Chang's","800","800 Boylston St","Boston","MA","(617) 378-9961","42.3482963792101","-71.0834282775152","Restaurants",
"Sei Bar","916","916 Broadway","Everett","MA","(617) 381-1880","42.420921","-71.043885","Restaurants",
"Super Wok","25","25 Orchard View Dr","Londonderry","NH","(603) 425-5108","42.862569","-71.354974","Restaurants",
"Yans China Bistro","146","146 Humphrey St","Swampscott","MA","(781) 593-3308","42.4680462","-70.916509","Restaurants",
"Marlborough Super Buffet","771","771 Boston Post Rd E Ste 1","Marlborough","MA","(508) 229-8889","42.349652","-71.499771","Restaurants",
"Oriental Restaurant","513","513 Medford St","Somerville","MA","(617) 628-8288","42.396669","-71.103559","Restaurants",
"Wah Sang Restaurant","42","42 Hampshire St","Methuen","MA","(978) 686-4118","42.727858","-71.189285","Restaurants",
"Teatone Chinese Restaurant","17","17 Railroad St","Andover","MA","(978) 623-8102","42.658676","-71.144516","Restaurants",
"Asian Too Express","1","1 Harborside Dr","East Boston","MA","(617) 561-7180","42.3634308","-71.0257061","Restaurants",
"Chau Chow Restaurant","699","699 William T Morrissey Blvd","Dorchester","MA","(617) 288-8188","42.297981","-71.0499509","Restaurants",
"Peking Kitchens","35","35 Washington St","Weymouth","MA","(781) 335-2222","42.219574651825","-70.9683085432106","Restaurants",
"Dragon Kitchen","24","24 Pleasant St","Dracut","MA","(978) 957-2980","42.663044","-71.325746","Restaurants",
"Feng Shui","380","380 Chief Justice Cushing Hwy Ste 21","Cohasset","MA","(781) 383-3328","42.234299","-70.822817","Restaurants",
"Hang Tai Too","75","75 Main St","Medway","MA","(508) 533-8828","42.151665","-71.409456","Restaurants",
"Master Wok","650","650 Atlantic Ave","Boston","MA","(617) 737-2044","42.3505062428841","-71.0563267058967","Restaurants",
"Iron Chef","435","435 Newbury St Ste 107","Danvers","MA","(978) 777-7888","42.599932","-70.959022","Restaurants",
"Great Chow","17","17 Beale St","Quincy","MA","(617) 328-1338","42.2675743","-71.0168673","Restaurants",
"Lucky Cafe","1107","1107 Dorchester Ave","Dorchester","MA","(617) 822-9888","42.3127318","-71.0574654","Restaurants",
"Mandarine Lowell","1590","1590 Middlesex St","Lowell","MA","(978) 459-1800","42.636182","-71.348464","Restaurants",
"Master Wok","1245","1245 Worcester St","Natick","MA","(508) 655-0615","42.3004711","-71.3857931","Restaurants",
"Vohns Restaurant","633","633 Pulaski Blvd","Bellingham","MA","(508) 883-4934","42.032745","-71.484156","Restaurants",
"Beijing","50","50 Essex St","Lynn","MA","(781) 598-9100","42.474431","-70.92864","Restaurants",
"Sunnyside Cafe","150","150 W Center St","West Bridgewater","MA","(508) 584-8800","42.0173824","-71.0166551","Restaurants",
"Grand Chinatown","21","21 Billings Rd","Quincy","MA","(617) 472-6868","42.273082","-71.025725","Restaurants",
"House of Siam on Tremont","592","592 Tremont St Ste 1","Boston","MA","(617) 267-7426","42.342936","-71.07302","Restaurants",
"South Garden","217","217 Quincy Ave","Quincy","MA","(617) 328-6628","42.240753","-70.992195","Restaurants",
"Oishii Boston","1166","1166 Washington St Ste 110","Boston","MA","(617) 482-8868","42.343406","-71.066023","Restaurants",
"Eastside Bar & Grill","561","561 Cambridge St","Cambridge","MA","(617) 661-3278","42.371888","-71.085548","Restaurants",
"New Ho Toy Chinese Restaurant","218","218 Old Colony Ave","South Boston","MA","(617) 268-2285","42.332848","-71.053385","Restaurants",
"Lucky Corner Restaurant","17","17 Freetown Rd Ste 9","Raymond","NH","(603) 895-8878","43.035369","-71.164925","Restaurants",
"Mr Chefs","490","490 Washington St","Stoughton","MA","(781) 341-8838","42.1326909","-71.101227","Restaurants",
"Cathay Kitchen","563","563 High St","Dedham","MA","(781) 329-2786","42.24823","-71.172412","Restaurants",
"Fibber Mcgee","104","104 Cabot St","Beverly","MA","(978) 232-0180","42.5456961","-70.880615","Restaurants",
"Chung Wah","199","199 Bowdoin St","Dorchester","MA","(617) 282-3822","42.305089","-71.068187","Restaurants",
"Beijing Cafe","728","728 Commonwealth Ave","Boston","MA","(617) 536-1616","42.349587","-71.106444","Restaurants",
"Shanghai Gateway Inc","204","204 Harvard Ave","Allston","MA","(617) 566-7344","42.35007","-71.130371","Restaurants",
"East Chinatown Restaurant","415","415 Hancock St","Quincy","MA","(617) 472-9928","42.273013","-71.025206","Restaurants",
"China Panda","60","60 High St","Somersworth","NH","(603) 692-3379","43.2613146296647","-70.8653526842877","Restaurants",
"Ginger Garden","1487","1487 Main St Ste 1","Tewksbury","MA","(603) 437-1688","42.599106","-71.221092","Restaurants",
"Jade Pacific","101","101 Lynnfield St","Lynn","MA","(781) 598-9639","42.48736","-70.964485","Restaurants",
"Peony Pavilion Restaurant","250","250 Bussey St","Dedham","MA","(781) 326-7706","42.248601","-71.154137","Restaurants",
"Shanghai Tokyo","54","54 E Central St","Natick","MA","(508) 651-0818","42.285098","-71.3422439","Restaurants",
"Charlton Chinese Take Out","1031","1031 Beacon St","Brookline","MA","(508) 248-1003","42.345396","-71.108043","Restaurants",
"Solstice","63","63 Summer St","Kingston","MA","(781) 585-2221","41.998326","-70.730128","Restaurants",
"Dragon Chef South Inc","338","338 Chestnut St","Needham","MA","(781) 449-4840","42.2742806065229","-71.23767653161","Restaurants",
"Tiki Garden","201","201 N Quincy St","Abington","MA","(781) 857-1300","42.117183","-70.999437","Restaurants",
"Taco Mex","65","65 Maverick Sq","East Boston","MA","(617) 569-2838","42.36969","-71.038647","Restaurants",
"Golden House","4403","4403 Washington St","Roslindale","MA","(617) 323-8239","42.281613","-71.133592","Restaurants",
"Magic Wok","1512","1512 Dorchester Ave","Dorchester","MA","(617) 288-6388","42.29911","-71.060343","Restaurants",
"Hong Kong Chef","889","889 Dorchester Ave","Dorchester","MA","(617) 288-4228","42.32007","-71.056926","Restaurants",
"Shun Feng Chinese Restaurant","433","433 Lafayette Rd","Seabrook","NH","(603) 474-8523","42.8868672263813","-70.8708088461586","Restaurants",
"Asia Bistro","195","195 W Central St","Natick","MA","(508) 653-8898","42.282612","-71.383003","Restaurants",
"Lucky Star Chinese Restaurant","11","11 Sylvia Ct","Hyde Park","MA","(781) 395-0304","42.256266","-71.14185","Restaurants",
"Cafe Sicilia","40","40 Main St","Gloucester","MA","(978) 283-7345","42.6121526","-70.6654262","Restaurants",
"Pho Da Lat Restaurant","1575","1575 Middlesex St","Lowell","MA","(978) 275-0022","42.6367059","-71.348347","Restaurants",
"New Great Taste Restaurant","24","24 Gorham St","Lowell","MA","(978) 937-8890","42.64155","-71.308501","Restaurants",
"Great Wok Restaurants","1284","1284 Massachusetts Ave","Dorchester","MA","(617) 288-1078","42.321027","-71.06171","Restaurants",
"China Mountain Restaurant Inc","39","39 Tyngsboro Rd","North Chelmsford","MA","(978) 251-8812","42.641757","-71.386679","Restaurants",
"Wah Sang Chinese Restaurant","60","60 Hilldale Ave","Haverhill","MA","(978) 521-0841","42.780109","-71.09132","Restaurants",
"Jade III","2","2 Market Sq","Amesbury","MA","(978) 388-0500","42.857703","-70.929822","Restaurants",
"Hunan Kitchen","799","799 S Main St Ste 7","Bellingham","MA","(508) 883-2088","42.051138","-71.484466","Restaurants",
"Mandarin Chef","34","34 Mechanic St","Foxboro","MA","(508) 698-3888","42.0673822","-71.2463439","Restaurants",
"Monevasia Donuts Inc","312","312 Maple St","Marlborough","MA","(508) 460-6281","42.336445","-71.541293","Restaurants",
"Pan Asian Restaurant","720","720 E Broadway","South Boston","MA","(617) 268-2821","42.3358042","-71.0363709","Restaurants",
"Golden Ginger","225","225 Main St","Wilmington","MA","(978) 988-3999","42.5557736","-71.1823557","Restaurants",
"Yummy House","343","343 Washington St","Stoughton","MA","(781) 344-1555","42.136765","-71.102615","Restaurants",
"Fusion House","301","301 Merrimack St Ste 2","Methuen","MA","(978) 686-8878","42.742485","-71.130578","Restaurants",
"Jade Garden","20","20 Tyler St","Boston","MA","(617) 423-3288","42.350693","-71.060566","Restaurants",
"Dinas Pizza","930","930 Hingham St","Rockland","MA","(781) 871-1100","42.160876","-70.903044","Restaurants",
"Golden Roll","470","470 Liberty St Ste 4","Hanson","MA","(781) 293-3522","42.0658409","-70.8696724","Restaurants",
"Cape Ann Coffees","86","86 Bass Ave","Gloucester","MA","(978) 282-1717","42.6178172","-70.641864","Restaurants",
"Happy Garden Chinese Restaurants","377","377 Washington St","Brighton","MA","(617) 787-0293","42.349216","-71.154369","Restaurants",
"Onion Town Grill","175","175 Water St","Danvers","MA","(978) 774-3343","42.543066","-70.920151","Restaurants",
"China Sail","28","28 Union St","Lynn","MA","(781) 599-2213","42.468427","-70.937752","Restaurants",
"Jade Gourmet","403","403 Lowell St","Wakefield","MA","(781) 245-1500","42.51696","-71.063383","Restaurants",
"Chen's Chinese","122","122 E Broadway","Derry","NH","(603) 437-8989","42.890556","-71.314679","Restaurants",
"Briannas Breakfast","100","100 Spring St Ste 3","Bridgewater","MA","(508) 279-6502","41.992819","-70.970718","Restaurants",
"Suppas Pizza","94","94 University Ave","Lowell","MA","(978) 970-3961","42.653841","-71.327339","Restaurants",
"Chens Kitchen","61","61 Mammoth Rd","Lowell","MA","(978) 441-0809","42.651219","-71.332937","Restaurants",
"Xin Garden Restaurant","134","134 Newton Rd Unit 2","Plaistow","NH","(603) 378-0778","42.833273","-71.05718","Restaurants",
"Changs House","1583","1583 Commonwealth Ave","Brighton","MA","(617) 787-5030","42.34429","-71.143063","Restaurants",
"Asian Garden Restaurant","28","28 Harrison Ave Ste 1","Boston","MA","(617) 695-1646","42.35192","-71.060978","Restaurants",
"Petes Dockside","12","12 Channel St Ste 104","Boston","MA","(617) 423-1110","42.345547","-71.036966","Restaurants",
"Simco's","1509","1509 Blue Hill Ave Ste B","Mattapan","MA","(617) 296-3800","42.2721708","-71.0938763","Restaurants",
"Casa Real","860","860 Dorchester Ave","Dorchester","MA","(617) 282-3135","42.321473","-71.0566429","Restaurants",
"Out of Asia Cafe & Grille","1268","1268 Broadway","Saugus","MA","(781) 231-3883","42.455061","-71.023344","Restaurants",
"Pub 97","935","935 Salem St","Groveland","MA","(978) 372-3320","42.734944","-71.0144","Restaurants",
"China Pearl","237","237 Quincy Ave","Quincy","MA","(617) 773-9838","42.24001","-70.990999","Restaurants",
"Dparma Restaurant","182","182 Sumner St","East Boston","MA","(617) 567-9671","42.369368","-71.04031","Restaurants",
"Tenichi","1400","1400 Worcester St Ste 5","Natick","MA","(508) 875-1888","42.298094","-71.392348","Restaurants",
"Wok & Talk","23","23 S Huntington Ave","Jamaica Plain","MA","(617) 487-8262","42.331341","-71.112063","Restaurants",
"Bocellis Restaurant & Pizzeria","374","374 Main St","Medford","MA","(781) 396-7070","42.405504","-71.10788","Restaurants",
"Chung King Rick's Cafe","446","446 Boston Rd Ste 2","Billerica","MA","(978) 262-9922","42.559087","-71.266413","Restaurants",
"Lucky Fortune","129","129 Main St","Epping","NH","(603) 679-2588","43.037753","-71.072983","Restaurants",
"Fortune Corner","688","688 Salem St","Malden","MA","(781) 324-8880","42.433856","-71.045729","Restaurants",
"CK Shanghai","15","15 Washington St","Wellesley Hills","MA","(781) 237-7500","42.3253628","-71.2600521","Restaurants",
"Asian Garden","1186","1186 Main St","Haverhill","MA","(978) 521-9990","42.810006","-71.103488","Restaurants",
"Burlington Jade","271","271 Cambridge St Ste 2","Burlington","MA","(781) 272-9913","42.514852","-71.20547","Restaurants",
"Red Ginger","117","117 Great Rd Ste 3a","Stow","MA","(978) 897-9998","42.434679","-71.485855","Restaurants",
"Pine Garden Szechuan-Chinese Restaurant","85","85 Portsmouth Ave","Exeter","NH","(603) 778-3779","42.986050963863","-70.9362238459148","Restaurants",
"House of Fortune","2","2 Wilkens Dr Ste 200","Plainville","MA","(508) 699-8887","42.009563","-71.307042","Restaurants",
"Express Panda Chinese Restaurant","43","43 Legion Pkwy","Brockton","MA","(508) 588-1888","42.084321","-71.0209683","Restaurants",
"Hong Kong Cafe","888","888 South St","Roslindale","MA","(617) 323-8122","42.2885876","-71.1343188","Restaurants",
"Kantin","1095","1095 Commonwealth Ave Ste 201","Boston","MA","(617) 562-8388","42.352352895952","-71.124291103477","Restaurants",
"Dumpling Cafe Inc","697","697 Washington St","Boston","MA","(617) 338-8858","42.3512299","-71.0630418","Restaurants",
"Little Q Hot Pub & Szechuan House","196","196 Massachusetts Ave","Arlington","MA","(781) 488-3755","42.4054937","-71.1424023","Restaurants",
"Ritu Ki Rasoi","207","207 Cambridge St","Burlington","MA","(781) 229-8349","42.511055","-71.201399","Restaurants",
"Mai Pearl Chinese Restaurant","121","121 Main St","Foxboro","MA","(508) 698-2600","42.0742609","-71.258742","Restaurants",
"Chinese Scallion Pie","307","307 Revere St","Revere","MA","(781) 485-9282","42.418296","-70.9989874","Restaurants",
"Beneventos","111","111 Salem St Ste 1","Boston","MA","(617) 523-4111","42.364266","-71.055356","Restaurants",
"Formosa Taipei Restaurant","315","315 Marrett Rd","Lexington","MA","(781) 862-6198","42.435871","-71.235658","Restaurants",
"Irashai Sushi","8","8 Kneeland St","Boston","MA","(617) 350-6888","42.351035","-71.0626489","Restaurants",
"Chang Long","160","160 Plaistow Rd Ste 10","Plaistow","NH","(603) 974-2968","42.849469","-71.104816","Restaurants",
"Midori Chinese Japanese Bistro","32","32 Washington Sq","Gloucester","MA","(978) 282-1888","42.6126589","-70.6693629","Restaurants",
"Asiana Fusion","1","1 Waverley Ave","Watertown","MA","(617) 923-3874","42.370147","-71.191118","Restaurants",
"Happy Garden","57","57 Court St Ste 1","Plymouth","MA","(508) 747-2801","41.958533","-70.667432","Restaurants",
"Ying Dynasty 2","24","24 County Rd","Mattapoisett","MA","(774) 377-3893","41.662833","-70.814693","Restaurants",
"Pollo Royal Restaurant","529","529 Broadway","Revere","MA","(781) 284-6039","42.412265","-71.010462","Restaurants",
"China Star-Lowell","369","369 Broadway St","Lowell","MA","(978) 454-7578","42.644013","-71.3214239","Restaurants",
"Dim Sum Restaurant","62","62 Crystal Ave","Derry","NH","(603) 434-0314","42.890477","-71.32727","Restaurants",
"Peach Farm Restaurant","4","4 Tyler St Ste 1","Boston","MA","(617) 482-1116","42.351149","-71.060401","Restaurants",
"Chinese Restaurant","701","701 S Main St","Haverhill","MA","(978) 373-8880","42.7589169","-71.097151","Restaurants",
"Maguro House","29","29 E Central St","Franklin","MA","(508) 520-8899","42.082495","-71.395929","Restaurants",
"Great Taste Bakery & Restaurant","61","61 Beach St","Boston","MA","(617) 426-8899","42.351147","-71.060247","Restaurants",
"Piezonis","25","25 Taunton St Unit 2","Plainville","MA","(508) 809-3513","42.013577","-71.305507","Restaurants",
"Fish Market","170","170 Brighton Ave","Allston","MA","(617) 783-1268","42.3529196","-71.1329823","Restaurants",
"O BS Cafe","74","74 Billings Rd","Quincy","MA","(617) 472-2777","42.2743379","-71.0242349","Restaurants",
"Tri City Wings & Grill","197","197 North St","Newtonville","MA","(617) 244-8220","42.365626","-71.217912","Restaurants",
"Yummee Chinese Restaurant","665","665 Tremont St","Boston","MA","(617) 267-0488","42.341951","-71.075871","Restaurants",
"Dicaras Deli Inc","1349","1349 Main St","Reading","MA","(781) 944-4400","42.5550244","-71.1046469","Restaurants",
"Best Bar-B-Que Kitchen Inc","86","86 Beach St","Boston","MA","(617) 399-0285","42.351089","-71.058814","Restaurants",
"China Jade","195","195 Newport Ave Ste 3","Quincy","MA","(617) 328-0999","42.269066","-71.0239299","Restaurants",
"King Garden","220","220 Winter St Ste 2","Bridgewater","MA","(508) 279-9988","41.968227","-70.974138","Restaurants",
"House of Chang","282","282 Concord Ave","Cambridge","MA","(617) 547-9888","42.38354","-71.133708","Restaurants",
"Panda Wok of Townsend","18","18 Main St Ste R7","Townsend","MA","(978) 597-1388","42.6487634","-71.6609355","Restaurants",
"New York Fried Chicken","1179","1179 N Main St","Randolph","MA","(781) 986-2323","42.195707","-71.060615","Restaurants",
"New Hong Kong Village Restaurant","455","455 High St","Medford","MA","(781) 391-6638","42.421232","-71.131705","Restaurants",
"Lucky Garden","522","522 Shirley St","Winthrop","MA","(617) 846-8560","42.3717015","-70.9701522","Restaurants",
"Ocean Garden","1","1 Maplewood Ave","Gloucester","MA","(978) 283-9668","42.6155176","-70.6640315","Restaurants",
"Quans Kitchen","427","427 Washington St","Weymouth","MA","(781) 337-7826","42.209006","-70.958718","Restaurants",
"Sei Bar","182","182 Main St","Medford","MA","(781) 391-4363","42.41298","-71.1105442596294","Restaurants",
"Hua Xia Chinese Restaurant","354","354 Ferry St","Everett","MA","(781) 350-6352","42.4153789","-71.0487826","Restaurants",
"Lamberts Marketplace","140","140 Tremont St","Boston","MA","(617) 338-6500","42.355656","-71.062556","Restaurants",
"Hong Kong Taste","501","501 Mammoth Rd Ste 2","Londonderry","NH","(603) 434-8228","42.9147787","-71.3967559","Restaurants",
"Number One Taste Chinese Restaurant","382","382 Trapelo Rd","Belmont","MA","(617) 489-9577","42.385629","-71.184853","Restaurants",
"Imperial Buffet","138","138 Boston St","Lynn","MA","(781) 593-9668","42.4734699","-70.9570255","Restaurants",
"Sunny Da Restaurant Inc","454","454 Chelmsford St","Lowell","MA","(978) 453-2073","42.627512","-71.321839","Restaurants",
"Peter Woos","374","374 Broadway","Revere","MA","(781) 289-5664","42.409829","-71.012566","Restaurants",
"China One","65","65 Route 27 Unit 2","Raymond","NH","(603) 895-1222","43.040166","-71.166523","Restaurants",
"China Connection","205","205 Sumner St","Norwood","MA","(781) 255-5503","42.1618061","-71.19722","Restaurants",
"China Is Mine Inc","10","10 Hilltop Ave","Lexington","MA","(781) 860-5120","42.433111","-71.231697","Restaurants",
"China Taste","197","197 Boston Post Rd W Ste A","Marlborough","MA","(508) 229-2882","42.3391594","-71.5905116","Restaurants",
"Happy Family China Restaurant","928","928 Hingham St","Rockland","MA","(781) 871-0504","42.1607551","-70.9030061","Restaurants",
"Hong Kong at Harvard Square","1238","1238 Massachusetts Ave","Cambridge","MA","(617) 864-5311","42.372355","-71.1160514","Restaurants",
"Hong Kong Restaurant","6","6 Winchester Plz","Newton Highlands","MA","(617) 244-1946","42.308501","-71.20766","Restaurants",
"Imperial Garden","439","439 Main St","Farmington","NH","(603) 755-9009","43.3895851","-71.0646286","Restaurants",
"Golden House","35","35 Central Ave","Chelsea","MA","(617) 884-2999","42.389859","-71.034178","Restaurants",
"Fuse Bistro","45","45 Palmer St","Lowell","MA","(978) 323-0424","42.644961","-71.3109506","Restaurants",
"Asian Village","17","17 Pine St Ste 1","Norfolk","MA","(774) 847-9730","42.0908734","-71.2966088","Restaurants",
"China Eatery Inc","34","34 Brockton Ave","Abington","MA","(781) 878-2221","42.105679","-70.947683","Restaurants",
"China Restaurant & Sports Bar","681","681 Hancock St","Quincy","MA","(617) 786-8890","42.2674092","-71.0158755","Restaurants",
"Hong Kong Cafe","12","12 Maple St","Danvers","MA","(978) 739-9188","42.5657264","-70.9361609","Restaurants",
"Charlottes Cozy & Kitchen","142","142 Main St","Pepperell","MA","(978) 433-2693","42.6662629","-71.5746195","Restaurants",
"Jings Garden","459","459 Washington St","Holliston","MA","(508) 429-7688","42.210396","-71.427102","Restaurants",
"Mandarin Tokyo","43","43 Careswell St","Marshfield","MA","(781) 837-4440","42.0832593","-70.6515864","Restaurants",
"Blue Fuji","38","38 Salem St","Medford","MA","(781) 388-1888","42.418674","-71.108299","Restaurants",
"Locale","352","352 Hanover St","Boston","MA","(857) 277-0466","42.365116","-71.053385","Restaurants",
"Bernards Restaurant","55","55 Boylston St","Brookline","MA","(617) 738-3388","42.3315478","-71.1191653","Restaurants",
"Theos Cozy Corner Restaurant","162","162 Salem St Ste 1","Boston","MA","(857) 277-1619","42.366083","-71.055108","Restaurants",
"Ginger Gourmet","265","265 Main St Ste 2","North Reading","MA","(978) 664-3333","42.592605","-71.116506","Restaurants",
"Dim Sum Cafe","679","679 Fellsway W","Medford","MA","(781) 396-2888","42.432931","-71.100912","Restaurants",
"Golden Leaf Restaurant","259","259 Main St","Hampstead","NH","(603) 378-9199","42.88698","-71.196298","Restaurants",
"Hong Kong Express","801","801 Islington St Ste 15","Portsmouth","NH","(603) 433-1616","43.068983","-70.772991","Restaurants",
"Tiki In","30","30 Mount Auburn St","Watertown","MA","(617) 923-2250","42.365876","-71.1835849","Restaurants",
"China Rainbow","36","36 N Beacon St","Watertown","MA","(617) 926-5170","42.364696","-71.180684","Restaurants",
