Business Name,Physical Address Number,Physical Address,Physical City,Physical State,Phone,Latitude,Longitude,Primary SIC Description,
"Ritu Ki Rasoi","207","207 Cambridge St","Burlington","MA","(781) 229-8349","42.511055","-71.201399","Restaurants",
"Little India","438","438 Somerville Ave","Somerville","MA","(617) 623-1786","42.381349","-71.102443","Restaurants",
"Pavia Restaurant","82","82 Water St","Boston","MA","(617) 720-3000","42.3577258","-71.0562821","Restaurants",
"Punjabi Grill","1243","1243 Worcester Rd","Framingham","MA","(508) 370-0790","42.2984292165698","-71.4488226253447","Restaurants",
"Piperi","1","1 Beacon St Lbby A","Boston","MA","(617) 227-7471","42.358449","-71.060835","Restaurants",
"Raagini Inidian Bistro","209","209 N Main St","Andover","MA","(978) 809-3095","42.665481","-71.144194","Restaurants",
"Shanti Taste of India","4197","4197 Washington St","Roslindale","MA","(617) 325-3900","42.287232","-71.127592","Restaurants",
"Copper House Tavern","380","380 Winter St","Waltham","MA","(781) 890-8989","42.3976376904466","-71.2585591568878","Restaurants",
"Sam La Grassa's","44","44 Province St","Boston","MA","(617) 357-6861","42.3569034","-71.0599403","Restaurants",
"Zaika Indian Bistro","442","442 Main St","Woburn","MA","(781) 933-9090","42.481217","-71.151217","Restaurants",
"Dosa Factory","571","571 Massachusetts Ave","Cambridge","MA","(617) 868-3672","42.364947","-71.102321","Restaurants",
"Shanti Boston LLC","7","7 Broad Canal Way","Cambridge","MA","(617) 945-1746","42.3631810833998","-71.0836603743751","Restaurants",
"Virsa De Punjab Indian Kitchen","347","347 Great Rd","Bedford","MA","(781) 538-6136","42.484549","-71.262448","Restaurants",
"House of Kebab","719","719 Broadway","Somerville","MA","(617) 764-2947","42.4002475","-71.11255","Restaurants",
"Taj Modern Indian Cuisine","312","312 Bridge St","North Weymouth","MA","(781) 803-2350","42.243064","-70.953106","Restaurants",
"Paradise Biryani Pointe","1200","1200 Boston Providence Tpke","Norwood","MA","(781) 680-7941","42.1727289047682","-71.1946907882993","Restaurants",
"Chinese Mirch","251","251 Massachusetts Ave","Boston","MA","(857) 350-4305","42.3452473","-71.0871311","Restaurants",
"Chilipa Restaurant","1095","1095 Commonwealth Ave Ste 209","Boston","MA","(617) 987-0018","42.352352895952","-71.124291103477","Restaurants",
"Saffron Indian Grill","1921","1921 Main St","Tewksbury","MA","(978) 455-9173","42.5903364","-71.205148","Restaurants",
"Surya Indian Kitchen","114","114 Magazine St","Cambridge","MA","(617) 945-5633","42.359867","-71.109965","Restaurants",
"Shan-A-Punjab","500","500 Harvard St","Brookline","MA","(617) 734-9000","42.347927","-71.129475","Restaurants",
"Mayuri Indian","508","508 Nagog Park","Acton","MA","(978) 274-2323","42.5229857","-71.4321318","Restaurants",
"Genes Chinese Flatbread Cafe","86","86 Bedford St","Boston","MA","(617) 482-1888","42.3534498","-71.0595927","Restaurants",
"Falafel King III Inc","62","62 Summer St","Boston","MA","(617) 482-2223","42.354416","-71.058478","Restaurants",
"Dharani","474","474 Main St","Woburn","MA","(781) 281-7261","42.481873","-71.151082","Restaurants",
"Indian Flames Inc","33","33 Tuttle St","Wakefield","MA","(781) 587-2123","42.502482","-71.076139","Restaurants",
"Biryani Pot","255","255 Worcester Rd Ste 4","Framingham","MA","(508) 872-1499","42.298863","-71.40492","Restaurants",
"BHEEMAS INDIAN CUISINE","271","271 Quincy Ave","Quincy","MA","(617) 302-2668","42.240694","-70.989146","Restaurants",
"Eclipse","42","42 Hampton Rd","Exeter","NH","(603) 294-4580","42.971213","-70.89932","Restaurants",
"Suvaai","2378","2378 Massachusetts Ave","Cambridge","MA","(857) 259-6552","42.396692","-71.129822","Restaurants",
"Indian Pond Country Club Ingston MM A","50","50 Rosebrook Pl","Wareham","MA","N/A","41.7744934058851","-70.7359681238862","Restaurants",
"Spice Delight","63","63 Concord Ave","Belmont","MA","(617) 484-7111","42.3915702","-71.1602317","Restaurants",
"Aman Place","63","63 Union Sq","Somerville","MA","(617) 776-7617","42.379852","-71.095346","Restaurants",
"Paani Pure Indian Restaurant","621","621 Boston Post Rd","Sudbury","MA","(978) 443-8100","42.360225","-71.439389","Restaurants",
"Curry House","1335","1335 Beacon St","Brookline","MA","(617) 624-0300","42.3417488","-71.1216456","Restaurants",
"Paani","530","530 Boston Post Rd","Sudbury","MA","(978) 443-8100","42.3602969594563","-71.4302821901964","Restaurants",
"Kashmir Indian Restaurant","71","71 Alleghany St","Roxbury Crossing","MA","(617) 536-1695","42.3313446","-71.1007825","Restaurants",
"Viga","291","291 Devonshire St","Boston","MA","(617) 482-1113","42.354089","-71.058031","Restaurants",
"Guru The Caterer","1297","1297 Broadway","Somerville","MA","(617) 718-0078","42.4057432808106","-71.1308586607816","Restaurants",
"Tikkaway Grill","55","55 Boston Wharf Rd","Boston","MA","(617) 936-3933","42.350999891914","-71.0458833238137","Restaurants",
"Priya Indian Cuisine","1270","1270 Westford St","Lowell","MA","(978) 454-7777","42.62614","-71.358656","Restaurants",
"D'guru","185","185 Devonshire St","Boston","MA","(617) 542-7100","42.35595","-71.057583","Restaurants",
"Curry N Wok","2378","2378 Massachusetts Ave","Cambridge","MA","(857) 259-6552","42.396692","-71.129822","Restaurants",
"Falafel King Ii Inc","260","260 Washington St","Boston","MA","(617) 229-6844","42.3577773","-71.0578312","Restaurants",
"The Middle East Restaurant & Nightclub","472","472 Massachusetts Ave","Cambridge","MA","(617) 864-3278","42.3638022898257","-71.1013143554057","Restaurants",
"Bukhara Indian Bistro","3698","3698 Washington St","Jamaica Plain","MA","(617) 522-2195","42.300583","-71.112757","Restaurants",
"Indian Kitchen","450","450 Cambridge St","Allston","MA","(617) 254-1019","42.354062","-71.135674","Restaurants",
"India Kitchen","45","45 Lexington St","Watertown","MA","(857) 760-7176","42.371109","-71.195063","Restaurants",
"Darul Kabab","2072","2072 Massachusetts Ave","Cambridge","MA","(617) 354-4010","42.391006","-71.123289","Restaurants",
"Dough","20","20 Maverick St","East Boston","MA","(617) 567-8787","42.371659","-71.042099","Restaurants",
"Lemon Thai Cuisine","215","215 Highland Ave","Somerville","MA","(617) 591-1772","42.390243","-71.107685","Restaurants",
"Kebab Factory Inc","414","414 Washington St","Somerville","MA","(617) 354-4996","42.378085","-71.106519","Restaurants",
"Himalayan Bistro Indian & Nepalese Food","1735","1735 Centre St","West Roxbury","MA","(617) 325-3500","42.287408","-71.149759","Restaurants",
"Bukhara Restaurant","701","701 Centre St","Jamaica Plain","MA","(617) 522-2195","42.311574","-71.114632","Restaurants",
"Kashish Fine Indian Cuisine","61","61 Leonard St","Belmont","MA","(617) 484-5111","42.397486","-71.17508","Restaurants",
"Bollywood Grill","350","350 Winthrop Ave Ste 3","North Andover","MA","(978) 689-7800","42.6841441012132","-71.1385565212301","Restaurants",
"Gourmet India","75","75 Middlesex Tpke Ste 2105","Burlington","MA","(781) 270-0200","42.482397","-71.2137453","Restaurants",
"Punjab","485","485 Massachusetts Ave","Arlington","MA","(781) 643-0943","42.4153483","-71.1520381","Restaurants",
"Coriander Bistro Restaurant","5","5 Post Office Sq","Sharon","MA","(781) 784-2300","42.1237109","-71.1784203","Restaurants",
"Mela Restaurant","578","578 Tremont St","Boston","MA","(617) 859-4805","42.343297","-71.072458","Restaurants",
"Passage To India","157","157 Washington St","Salem","MA","(978) 832-2200","42.520026","-70.894972","Restaurants",
"Rangoli Grill","8","8 Cornerstone Sq","Westford","MA","(978) 692-8130","42.5649467","-71.4277517","Restaurants",
"EcoSource LLC","7","7 Stiles Rd Ste 103","Salem","NH","(603) 685-4674","42.7743150333148","-71.2497679339053","Restaurants",
"India Quality Restaurant","484","484 Commonwealth Ave Ste A","Boston","MA","(617) 267-4499","42.348537","-71.094225","Restaurants",
"Gourmet Curry House","1335","1335 Beacon St","Brookline","MA","(617) 734-3971","42.3417488","-71.1216456","Restaurants",
"Gourmet India","1","1 Faneuil Hall Sq","Boston","MA","(617) 557-9300","42.360039","-71.056238","Restaurants",
"Sher-A-Punjab Modern Indian Cuisine","1237","1237 Hancock St","Quincy","MA","(617) 786-1010","42.2520086","-71.004409","Restaurants",
"Soul of India","103","103 Boston Post Rd","Sudbury","MA","(978) 261-5638","42.362925","-71.392721","Restaurants",
"Royal India Bistro","7","7 Meriam St","Lexington","MA","(781) 861-7350","42.4485845","-71.2287301","Restaurants",
"Tanjore","18","18 Eliot St","Cambridge","MA","(617) 868-1900","42.372083","-71.121367","Restaurants",
"Mint Indian Eatery","868","868 Broadway","Somerville","MA","(617) 764-2515","42.40068","-71.1174122","Restaurants",
"Punjabi Dhaba Restaurant","225","225 Hampshire St","Cambridge","MA","(617) 547-8272","42.373903","-71.100789","Restaurants",
"Besi Dhaba","401","401 Massachusetts Ave","Cambridge","MA","(617) 547-4121","42.363643","-71.099924","Restaurants",
"Cafe Mamtaz","87","87 L St","South Boston","MA","(617) 464-4800","42.3343188","-71.0355015","Restaurants",
"Indian Delight","428","428 Washington St","Weymouth","MA","(781) 331-0700","42.209269","-70.958005","Restaurants",
"Darbar","130","130 N Beacon St","Brighton","MA","(617) 779-8800","42.3546785474486","-71.1439058582179","Restaurants",
"Taste of India","55","55 Main St","Dover","NH","(603) 742-8306","43.197024","-70.8724296","Restaurants",
"Shalimar India Restaurant","80","80 Hanover St","Portsmouth","NH","(603) 427-2959","43.0772081","-70.7599893","Restaurants",
"Little India Restaurant","475","475 Moody St","Waltham","MA","(781) 894-8755","42.368066","-71.237652","Restaurants",
"Passage To India","1900","1900 Massachusetts Ave","Cambridge","MA","(617) 497-6113","42.388779","-71.119846","Restaurants",
"Rang Indian Restaurant","5","5 Central Sq","Stoneham","MA","(781) 438-8200","42.4791258087326","-71.0997632305386","Restaurants",
"Curry House","418","418 W Central St","Franklin","MA","(508) 520-2900","42.087546","-71.4149351","Restaurants",
"Indian Style","880","880 Boston Rd","Billerica","MA","(978) 584-3187","42.527453","-71.225301","Restaurants",
"Taste of India","519","519 Main St","Malden","MA","(781) 321-8800","42.4284670092046","-71.0669593984108","Restaurants",
"Madras Grill Indian Restaurant","7","7 Summer St Ste 65","Chelmsford","MA","(978) 330-5133","42.593962","-71.349044","Restaurants",
"Kabab Corner","4110","4110 Mystic Valley Pkwy","Medford","MA","(781) 395-3310","42.4057699","-71.083823","Restaurants",
"Ambassador Indian Restaurant","9","9 Cummings Park","Woburn","MA","(781) 935-6060","42.4978973244149","-71.1239190758427","Restaurants",
"Monsoon","155","155 Main St","Maynard","MA","(978) 897-9227","42.431122","-71.458793","Restaurants",
"Tandoori Grill","197","197 Boston Post Rd W Ste H","Marlborough","MA","(508) 357-6551","42.3391594","-71.5905116","Restaurants",
"Halal Indian Cuisine","736","736 Huntington Ave","Boston","MA","(617) 232-5000","42.333665","-71.105463","Restaurants",
"India Samraat Restaurant","1335","1335 Beacon St","Brookline","MA","(617) 830-1065","42.3417488","-71.1216456","Restaurants",
"Punjab Cafe","653","653 Southern Artery","Quincy","MA","(617) 472-4860","42.2520509","-70.9880174","Restaurants",
"Mr India Restaurant","140","140 High St Ste 1","Newburyport","MA","(978) 465-8600","42.80876","-70.874138","Restaurants",
"Harvest of India","1001","1001 Massachusetts Ave Ste 1","Cambridge","MA","(617) 441-4034","42.3695639","-71.111274","Restaurants",
"Dosa Temple","59","59 Pond St","Ashland","MA","(508) 879-6800","42.255868","-71.428245","Restaurants",
"Udupi Bhavan Lowell","1717","1717 Middlesex St Ste 3","Lowell","MA","(978) 654-6653","42.635498","-71.35336","Restaurants",
"Sugarcane Thai Korean & Chinese Cuisine","180","180 Winter St Unit A","Bridgewater","MA","(508) 697-2266","41.967881","-70.975016","Restaurants",
"Madras Masala","191","191 Harvard St","Brookline","MA","(617) 566-9943","42.3394773","-71.1207991","Restaurants",
"Shanti Taste of India","1111","1111 Dorchester Ave","Dorchester","MA","(617) 929-3900","42.3126558","-71.0574847","Restaurants",
"Handi Indian Restaurant","1001","1001 Massachusetts Ave Ste 2","Cambridge","MA","(617) 441-4034","42.3695639","-71.111274","Restaurants",
"Jewel In The Crown","23","23 Pleasant St","Newburyport","MA","(978) 463-0956","42.810053","-70.87115","Restaurants",
"Joti Palace","308","308 Main St","Malden","MA","(781) 388-2448","42.4243807","-71.0680078","Restaurants",
"Paradise Birayani Pointe","1689","1689 Middlesex St","Lowell","MA","(978) 677-7181","42.6363637","-71.3514261","Restaurants",
"Chutneys","350","350 Longwood Ave","Boston","MA","(617) 264-2100","42.3384273","-71.1068512","Restaurants",
"Cambridge Deli Inc","90","90 River St","Cambridge","MA","(617) 868-6740","42.3640953","-71.107696","Restaurants",
"Kashmir Indian Cuisine","396","396 S Broadway","Salem","NH","(603) 898-3455","42.749962","-71.205224","Restaurants",
"Indulge India Food Truck","342","342 Pearl St","Malden","MA","(703) 401-9228","42.417837","-71.077383","Restaurants",
"Mediterranean & Middle Eastern Food Market","1270","1270 Westford St","Lowell","MA","(978) 710-7561","42.62614","-71.358656","Restaurants",
