Business Name,Physical Address Number,Physical Address,Physical City,Physical State,Phone,Latitude,Longitude,Primary SIC Description,
"Dockside Restaurant","1099","1099 Main St","Wakefield","MA","(781) 245-0200","42.478712","-71.0637969","Restaurants",
"B & G Oysters Ltd","550","550 Tremont St","Boston","MA","(617) 423-0550","42.343878","-71.071243","Restaurants",
"Red Lion Inn Restaurant","71","71 S Main St","Cohasset","MA","(781) 383-1704","42.239795","-70.801259","Restaurants",
"Bamboo-Bedford Fine Asian Cuisine & Sushi Bar","213","213 Burlington Rd","Bedford","MA","(781) 275-5888","42.501306","-71.235498","Restaurants",
"Nosh & Grog Provisions","21","21 North St","Medfield","MA","(508) 359-4100","42.187366","-71.305672","Restaurants",
"Midway Restaurant","269","269 Washington St","Dedham","MA","(781) 329-5575","42.251031","-71.170699","Restaurants",
"Olympia Restaurant","453","453 Market St","Lowell","MA","(978) 452-8092","42.646366","-71.316209","Restaurants",
"Popeyes Louisiana Kitchen","85","85 Parkhurst Rd","Chelmsford","MA","(978) 856-7079","42.625264","-71.359675","Restaurants",
"Azorean Restaurant & Bar","133","133 Washington St","Gloucester","MA","(978) 283-5500","42.6166886","-70.6690393","Restaurants",
"Princeton Station","147","147 Princeton St","North Chelmsford","MA","(978) 251-1500","42.633005","-71.376989","Restaurants",
"Stoddard Fine Food & Ale","48","48 Temple Pl","Boston","MA","(617) 426-0048","42.355214","-71.061622","Restaurants",
"Derry Restaurant","111","111 W Broadway","Derry","NH","(603) 432-2107","42.875123","-71.335487","Restaurants",
"Turk's Seafood","83","83 Marion Rd","Mattapoisett","MA","(508) 758-3117","41.663744","-70.788087","Restaurants",
"Audria","436","436 Oak St","East Bridgewater","MA","(781) 447-7888","42.060116","-70.913325","Restaurants",
"Fitzy's Pub","1","1 Man Mar Dr Unit 1","Plainville","MA","(508) 699-2532","42.008396","-71.30506","Restaurants",
"Brown's Lobster Pound","407","407 State Route 286","Seabrook","NH","(603) 474-3331","42.8716044695694","-70.8231666961953","Restaurants",
"Cape Ann Brewing Company","11","11 Rogers St","Gloucester","MA","(978) 282-7399","42.611237","-70.665164","Restaurants",
"Venus II Brothers","277","277 Ocean St","Marshfield","MA","(781) 837-6368","42.0911273448813","-70.6448526428257","Restaurants",
"Ninety Nine Restaurant & Pub","464","464 Lowell St","Andover","MA","(978) 475-8033","42.642627","-71.209841","Restaurants",
"Market Restaurant","33","33 River Rd","Gloucester","MA","(978) 282-0700","42.6526646","-70.6769132","Restaurants",
"Stephen Anthonys Seafood & Steakhouse","999","999 Boston Post Rd E","Marlborough","MA","(508) 460-9618","42.350921","-71.488438","Restaurants",
"Plum Island Grille","2","2 Plum Island Blvd","Newbury","MA","(978) 463-2290","42.798602","-70.812855","Restaurants",
"Beach Plum","2800","2800 Lafayette Rd Ste 9","Portsmouth","NH","(603) 373-8623","43.029161","-70.790611","Restaurants",
"Strip By Strega","64","64 Arlington St","Boston","MA","(617) 456-5300","42.350829","-71.069908","Restaurants",
"River House","53","53 Bow St","Portsmouth","NH","(603) 431-2600","43.0787415","-70.7569686","Restaurants",
"Carriage House Restaurant-Caterers","2263","2263 Ocean Blvd","Rye","NH","(603) 964-8251","42.9867653","-70.7628548","Restaurants",
"Porcini's Restaurant","68","68 School St","Watertown","MA","(617) 924-2221","42.364806","-71.166677","Restaurants",
"Ice House The Inc","112","112 Wentworth Rd","Rye","NH","(603) 431-3086","43.0532836","-70.7385864","Restaurants",
"Cascade Seaside Restaurant & Deck","3","3 D St","Hampton","NH","(603) 926-5988","42.9102166691711","-70.8105984106857","Restaurants",
"Legal Sea Foods","1","1 Harborside Dr","East Boston","MA","(617) 568-1888","42.3634308","-71.0257061","Restaurants",
"Lobster Pool","329","329 Granite St","Rockport","MA","(978) 309-8434","42.6873856","-70.6386754","Restaurants",
"Medway Cafe","74","74 Main St Unit 13","Medway","MA","(508) 533-6633","42.1515252","-71.412044","Restaurants",
"Ithaki Mediterranean Cuisine","25","25 Hammatt St","Ipswich","MA","(978) 356-0099","42.679653","-70.84098","Restaurants",
"Sun Tavern","500","500 Congress St","Duxbury","MA","(781) 837-1027","42.0577823","-70.7421783","Restaurants",
"Dairy Freeze","635","635 Adams St","Quincy","MA","(617) 471-9768","42.255802","-71.031171","Restaurants",
"Narrow's Crossing Restaurant & Lounge","1","1 Narrows Rd","Wareham","MA","(508) 295-9345","41.756385","-70.711363","Restaurants",
"Palmers","18","18 Elm St","Andover","MA","(978) 470-1606","42.658009","-71.140223","Restaurants",
"Samba Steak House & Sushi","1138","1138 Worcester Rd","Framingham","MA","(508) 628-0288","42.29857","-71.443682","Restaurants",
"Tryst Restaurant","689","689 Massachusetts Ave","Arlington","MA","(781) 641-2227","42.4163272","-71.1552284","Restaurants",
"Clam Haven","94","94 Rockingham Rd","Derry","NH","(603) 434-4679","42.8787319341622","-71.3007799386721","Restaurants",
"BOKX 109 American Prime","399","399 Grove St","Newton Lower Falls","MA","(617) 454-3399","42.3342402","-71.2551436","Restaurants",
"Hungry Traveler Restaurant & Lounge","98","98 Beach Rd","Salisbury","MA","(978) 465-9743","42.8388504","-70.8433368","Restaurants",
"Sail Loft","1200","1200 Boylston St","Chestnut Hill","MA","(617) 487-8608","42.3229968","-71.1647247","Restaurants",
"Taste Boston","18","18 Logan Airport","East Boston","MA","(617) 567-8300","42.37753","-71.03189","Restaurants",
"Off the Common","50","50 Park Plz","Boston","MA","(617) 457-2330","42.3512687","-71.0693763","Restaurants",
"Bobby Fish","312","312 Bowdoin St","Dorchester","MA","(617) 506-1566","42.3078323","-71.0655612","Restaurants",
"Brine","25","25 State St Frnt","Newburyport","MA","(978) 358-8479","42.810349","-70.8697877","Restaurants",
"Surfside Smokehouse","14","14 Union St","Plymouth","MA","(508) 927-4111","41.955916","-70.66121","Restaurants",
"Alex's Kitchen","107","107 Nichols Ave","Watertown","MA","(617) 393-9898","42.3686242","-71.1606176","Restaurants",
"Tavern On The Wharf","6","6 Town Wharf","Plymouth","MA","(508) 927-4961","41.9619169","-70.6671165","Restaurants",
"Ocean Prime","140","140 Seaport Blvd","Boston","MA","(617) 670-1345","42.3519440801336","-71.0453609891472","Restaurants",
"Linguines Italian Eatery","350","350 Boston Post Rd W","Marlborough","MA","(508) 481-9747","42.33601","-71.596087","Restaurants",
"Popeyes Louisiana Kitchen","200","200 Westgate Dr","Brockton","MA","(508) 559-1520","42.0955773","-71.0520278","Restaurants",
"Smith & Wollensky at Atlantic","294","294 Congress St","Boston","MA","(617) 778-2200","42.3528809","-71.052445","Restaurants",
"Popeyes Louisiana Kitchen","1886","1886 Revere Beach Pkwy","Everett","MA","(617) 387-7300","42.402315","-71.049921","Restaurants",
"Foundry On Elm","255","255 Elm St","Somerville","MA","(617) 628-4445","42.395576","-71.121803","Restaurants",
"Long John Silver's","1560","1560 Vfw Pkwy","West Roxbury","MA","(617) 327-2645","42.266837","-71.1685126","Restaurants",
"Top of The Hub","800","800 Boylston St Fl 52","Boston","MA","(617) 536-1775","42.3482963792101","-71.0834282775152","Restaurants",
"Fins Sushi & Grille","354","354 Chestnut Hill Ave","Brighton","MA","(617) 731-0018","42.336873","-71.1516313","Restaurants",
"110 Roastbeef & Seafood LLC","66 1/2","66 1/2 Haverhill Rd","Amesbury","MA","(978) 388-3800","42.8417488516706","-70.9470645428613","Restaurants",
"Topside Grill","50","50 Rogers St","Gloucester","MA","(978) 281-1399","42.6121741","-70.6630198","Restaurants",
"Jimbos Famous Roast Beef & Seafood","616","616 Main St Ste 1","Tewksbury","MA","(978) 851-3266","42.618153","-71.249535","Restaurants",
"Riverview Restaurant","20","20 Estes St","Ipswich","MA","(978) 356-0500","42.676519","-70.839346","Restaurants",
"Limoncello Ristorante","190","190 North St","Boston","MA","(617) 523-4480","42.3636140105152","-71.0530043681259","Restaurants",
"Robins Nest Ice Cream","423","423 High St","Rochester","MA","(508) 295-6992","41.7780707","-70.7872565","Restaurants",
"Foleys Backstreet Grille","531","531 Pearl St","Stoughton","MA","(781) 297-0100","42.138344","-71.113763","Restaurants",
"Jimbo's Famous Roast Beef","454","454 Main St","Reading","MA","(781) 944-0588","42.521373","-71.103538","Restaurants",
"Anmol Indian Restaurant","258","258 Rantoul St","Beverly","MA","(978) 232-9009","42.5500609","-70.883751","Restaurants",
"Erbaluce","69","69 Church St","Boston","MA","(617) 426-6969","42.3501566","-71.0684634","Restaurants",
"Sammys Roast Beef & Seafood","17","17 Canal St Ste 5","Salem","MA","(978) 744-7777","42.517392","-70.895417","Restaurants",
"Ponzu Fine Dining","286","286 Moody St","Waltham","MA","(781) 736-9188","42.37126","-71.236805","Restaurants",
"Snappy Kitchen","234","234 Elm St","Somerville","MA","(617) 625-0400","42.3946647","-71.1218183","Restaurants",
"East Chinatown Restaurant","415","415 Hancock St","Quincy","MA","(617) 472-9928","42.273013","-71.025206","Restaurants",
"Castaways","31","31 Cocheco St","Dover","NH","(603) 834-6030","43.1978601","-70.8694118","Restaurants",
"Bob Lobster","49","49 Plum Island Tpke","Newbury","MA","(978) 465-7100","42.796844","-70.831659","Restaurants",
"Ceals Clam Stand","190","190 Ocean Blvd","Seabrook","NH","(603) 474-3150","42.877718","-70.818038","Restaurants",
"Mike's Place","237","237 Hamilton St","Saugus","MA","(781) 233-8260","42.460325","-70.989246","Restaurants",
"Unique Sushi","303","303 Main St","Everett","MA","(617) 381-0220","42.4111851","-71.0625479","Restaurants",
"Finnegans Pub","25","25 South St Ste 5","Hudson","MA","(978) 567-7961","42.3902327","-71.5687904","Restaurants",
"Jade Garden","20","20 Tyler St","Boston","MA","(617) 423-3288","42.350693","-71.060566","Restaurants",
"Maria's Pizza","35","35 Pearl St","Gloucester","MA","(978) 283-7373","42.6159533","-70.6664294","Restaurants",
"Saigon Seafood Restaurant","270","270 Adams St","Dorchester","MA","(617) 265-1008","42.299971","-71.0585569","Restaurants",
"Oceanaire Seafood Room","40","40 Court St","Boston","MA","(617) 742-2277","42.358907","-71.059293","Restaurants",
"New England Seafoods","225","225 Merrimack St","Methuen","MA","(978) 686-7494","42.736145","-71.133018","Restaurants",
"Cantina Italiana","346","346 Hanover St","Boston","MA","(617) 723-4577","42.365024","-71.053467","Restaurants",
"Tommy Doyle's Bar & Grill","235","235 E Ashland St","Brockton","MA","(508) 587-5511","42.0955842","-71.0097774","Restaurants",
"Charlies Place","83","83 Bass Ave","Gloucester","MA","(978) 281-5002","42.6173832","-70.64131","Restaurants",
"Suppas Pizza","94","94 University Ave","Lowell","MA","(978) 970-3961","42.653841","-71.327339","Restaurants",
"Moby Dick of Boston","269","269 Huntington Ave","Boston","MA","(617) 236-5511","42.3419979","-71.086362","Restaurants",
"Center Cafe","1027","1027 Great Plain Ave","Needham","MA","(781) 455-8800","42.280509","-71.237477","Restaurants",
"Feng Sushi Restaurant","191","191 Washington St","Hudson","MA","(978) 568-8885","42.3814064","-71.5685063","Restaurants",
"Changs House","1583","1583 Commonwealth Ave","Brighton","MA","(617) 787-5030","42.34429","-71.143063","Restaurants",
"Simco's","1509","1509 Blue Hill Ave Ste B","Mattapan","MA","(617) 296-3800","42.2721708","-71.0938763","Restaurants",
"Bella Famiglia Italian","59","59 Great Rd","Acton","MA","(978) 263-2222","42.4765988","-71.4097383","Restaurants",
"Ninety Nine Restaurant & Pub","401","401 Main St","Tewksbury","MA","(978) 863-9099","42.620031","-71.259603","Restaurants",
"Legal Sea Foods","50","50 Worcester Rd","Framingham","MA","(508) 766-0600","42.2990216869199","-71.3949159165949","Restaurants",
"Seaglass Restaurant & Lounge","4","4 Ocean Front N","Salisbury","MA","(978) 462-5800","42.843468","-70.816143","Restaurants",
"Lobster Pot","3155","3155 Cranberry Hwy","Wareham","MA","(508) 759-3876","41.75329","-70.71419","Restaurants",
"Mr Sushi Japanese Restaurant","693","693 Massachusetts Ave","Arlington","MA","(781) 643-4175","42.4163272","-71.1552284","Restaurants",
"P A Seafood Restaurant","345","345 Somerville Ave","Somerville","MA","(617) 776-1557","42.380864","-71.098265","Restaurants",
"Met Back Bay","279","279 Dartmouth St","Boston","MA","(617) 267-0451","42.3511373","-71.0775812","Restaurants",
"Legal Sea Foods","161","161 Prescott St","East Boston","MA","(617) 568-2800","42.3759974","-71.0264512","Restaurants",
"Lobster Stop","723","723 Washington St","Quincy","MA","(617) 405-4760","42.2450676","-70.9715065","Restaurants",
"Legal Sea Foods","55","55 Boylston St","Chestnut Hill","MA","(617) 277-7300","42.322694","-71.170167","Restaurants",
"Ristorante Pavarotti","601","601 Main St","Reading","MA","(781) 670-9050","42.523698","-71.102656","Restaurants",
"Rudder Restaurant","73","73 Rocky Neck Ave","Gloucester","MA","(978) 283-7967","42.6073307","-70.6561937","Restaurants",
"Atlantica Restaurant","40","40 Border St","Cohasset","MA","(781) 383-2203","42.2397698754528","-70.7915000445218","Restaurants",
"Restaurant Oro","227","227 Chief Justice Cushing Hwy","Scituate","MA","(781) 378-2465","42.1743174","-70.7495108","Restaurants",
"Nick Bistro","169","169 Squire Rd","Revere","MA","(781) 284-9400","42.4242127","-71.0098756","Restaurants",
"Stockholders steakhouse LLC","1073","1073 Main St","South Weymouth","MA","(781) 335-3100","42.167606","-70.956036","Restaurants",
"Cotali Mar Restaurante","32","32 Sumner St","Norwood","MA","(508) 990-0066","42.169059","-71.2029861","Restaurants",
"Harbor Seafood","200","200 Great Rd Ste 206","Bedford","MA","(781) 271-0515","42.489533","-71.271686","Restaurants",
"Chop Shop","920","920 Lafayette Rd","Seabrook","NH","(603) 760-7706","42.902478","-70.868049","Restaurants",
"Irashai Sushi","8","8 Kneeland St","Boston","MA","(617) 350-6888","42.351035","-71.0626489","Restaurants",
"Thelonious Monkfish","524","524 Massachusetts Ave","Cambridge","MA","(617) 441-2116","42.364167","-71.10212","Restaurants",
"Port 305","305","305 Victory Rd","Quincy","MA","(617) 302-4447","42.2990309","-71.0290729","Restaurants",
"Citizen Public House & Oyster Bar","1330","1330 Boylston St","Boston","MA","(617) 450-9000","42.34409","-71.09866","Restaurants",
"Domino's Place","637","637 Broadway","Malden","MA","(781) 399-4811","42.442047","-71.030526","Restaurants",
"Old Colonial Cafe","171","171 Nahatan St","Norwood","MA","(781) 769-0323","42.1944814","-71.1993716","Restaurants",
"Liberty Bell Roast Beef Seafood & Pizza","420","420 Boston Rd","Billerica","MA","(978) 667-2355","42.559468","-71.268383","Restaurants",
"Tony's Place","188","188 Baker St","West Roxbury","MA","(617) 323-3550","42.2760273","-71.1672512","Restaurants",
"Village Seafood Emporium","35","35 Corporate Dr Ste 400","Burlington","MA","(800) 498-5242","42.493652","-71.189701","Restaurants",
"Pellana","9","9 Sylvan St","Peabody","MA","(978) 531-4800","42.5468097","-70.9436044","Restaurants",
"Peach Farm Restaurant","4","4 Tyler St Ste 1","Boston","MA","(617) 482-1116","42.351149","-71.060401","Restaurants",
"Legal Sea Foods","100","100 Huntington Ave Ste 77","Boston","MA","(617) 266-7775","42.347042","-71.077828","Restaurants",
"San Soo Kap Sa Sushi","3","3 Old Concord Rd","Burlington","MA","(781) 270-6200","42.473544","-71.208181","Restaurants",
"J's Tomodachi Sushi","201","201 Massachusetts Ave","Boston","MA","(617) 236-1464","42.3452473","-71.0871311","Restaurants",
"Fish Market","170","170 Brighton Ave","Allston","MA","(617) 783-1268","42.3529196","-71.1329823","Restaurants",
"Original Soup Man","350","350 Longwood Ave","Boston","MA","(617) 383-6419","42.3384273","-71.1068512","Restaurants",
"Nicks Roast Beef","636","636 Boston Post Rd E","Marlborough","MA","(508) 460-7770","42.350516","-71.505381","Restaurants",
"Sushi Joy","124","124 Colony Place Rd","Plymouth","MA","(508) 732-9288","41.9562539","-70.7141487","Restaurants",
"Little Jacks Seafood Restaurant & Lobster Pool","539","539 Ocean Blvd","Hampton","NH","(603) 926-8053","42.9208799","-70.799235","Restaurants",
"Popeyes Louisiana Kitchen","710","710 American Legion Hwy","Roslindale","MA","(617) 477-8252","42.282984","-71.112837","Restaurants",
"Grill Fifty Eight","284","284 Monponsett St","Halifax","MA","(781) 293-6665","41.9941453","-70.8439169","Restaurants",
"Newicks Seafood Restaurant","431","431 Dover Point Rd","Dover","NH","(603) 742-3205","43.121601","-70.8320467","Restaurants",
"Jasmines Famous Roast Beef & Seafood","178","178 Lafayette Rd","Seabrook","NH","(603) 474-8181","42.878507","-70.869513","Restaurants",
"Polcaris Bridgwaye Inn","1265","1265 Ferry St","Marshfield","MA","(781) 834-2020","42.137583","-70.694536","Restaurants",
"Landing Restaurant","81","81 Front St","Marblehead","MA","(781) 631-1878","42.5042918","-70.8468997","Restaurants",
"Odonnells","1048","1048 N Main St","Randolph","MA","(781) 963-9812","42.191085","-71.059189","Restaurants",
"Charlie's Too","825","825 Washington St","Pembroke","MA","(781) 826-5646","42.0620924","-70.7729787","Restaurants",
"Cabin","114","114 E Grove St","Middleboro","MA","(508) 947-8590","41.876372","-70.891509","Restaurants",
"Billys Famous Roast Beef","1291","1291 Main St","Wakefield","MA","(781) 665-2070","42.473593","-71.06191","Restaurants",
"Giorgios Roast Beef & Seafood","800","800 Washington Ave","Revere","MA","(781) 324-1778","42.430686","-71.023495","Restaurants",
"Mimis Roast Beef & Seafood","447","447 Main St","Watertown","MA","(617) 923-0255","42.371101","-71.194975","Restaurants",
"Nicky's","460","460 Franklin St","Wrentham","MA","(508) 384-8283","42.073741","-71.341488","Restaurants",
"Prezza Restaurant","24","24 Fleet St Ste 1","Boston","MA","(617) 227-1577","42.364667","-71.052758","Restaurants",
"Oysters Bar & Grille","254","254 Church St Ste 7","Pembroke","MA","(781) 924-5249","42.1078667","-70.7615991","Restaurants",
"Boston Chops","1375","1375 Washington St","Boston","MA","(857) 263-7690","42.341644","-71.069576","Restaurants",
"Giulia","1682","1682 Massachusetts Ave","Cambridge","MA","(617) 441-2800","42.382502","-71.120104","Restaurants",
"Mikeys Roast Beef","11","11 Hilldale Ave","Haverhill","MA","(978) 241-9477","42.7789094","-71.089858","Restaurants",
"New England Clam Bakes & BBQ Co","20","20 Pleasant St","Millis","MA","(508) 376-2026","42.162506","-71.365684","Restaurants",
"Portside Seafood","212","212 Northern Ave","Boston","MA","(617) 261-2464","42.350476","-71.038265","Restaurants",
"Kings Famous Roast Beef & Seafood","145","145 North St","Salem","MA","(978) 745-7779","42.528824","-70.904086","Restaurants",
"Dinas Roast Beef & Seafood","135","135 Canal St Ste 1","Salem","MA","(978) 744-1229","42.508901","-70.895916","Restaurants",
"Charlottes Cozy & Kitchen","142","142 Main St","Pepperell","MA","(978) 433-2693","42.6662629","-71.5746195","Restaurants",
"Steves Roast Beef Pizza Subs & Seafood","12","12 Lebanon St","Malden","MA","(781) 397-8801","42.433991","-71.046385","Restaurants",
"Tucasa Restaurant","403","403 Broadway","Chelsea","MA","(617) 887-0888","42.391942","-71.034987","Restaurants",
"Firehouse Seafood Inc","5","5 High St","Hudson","MA","(978) 568-1867","42.3920267","-71.5626046","Restaurants",
"Opus Salem","87","87 Washington St","Salem","MA","(978) 744-9600","42.5221089","-70.8955213","Restaurants",
"Pizza Market","502","502 Main St","Woburn","MA","(781) 933-3747","42.482425","-71.151009","Restaurants",
"Rocky Neck Fish","21","21 Fish Pier","Boston","MA","(857) 350-4637","42.3498208098374","-71.0387836080218","Restaurants",
"Carroll's","21","21 Main St","Medford","MA","(781) 395-3344","42.4179473","-71.1101701","Restaurants",
"Cottage","47","47 Boylston St","Chestnut Hill","MA","(617) 916-5413","42.3225967","-71.1699838","Restaurants",
"Simon Seafood Deli","154","154 Dudley St","Roxbury","MA","(617) 427-0702","42.328773","-71.083177","Restaurants",
"Joe Fish Seafood Restaurant and Bar","60","60 Main St","North Reading","MA","(978) 207-0357","42.570457","-71.109852","Restaurants",
"Popeyes Louisiana Kitchen","481","481 S Broadway","Salem","NH","(603) 458-5564","42.744916","-71.200358","Restaurants",
"Ginger Exchange","1625","1625 Tremont St","Roxbury Crossing","MA","(617) 739-8888","42.3339238","-71.1035333","Restaurants",
"Martingale Wharf Club","99","99 Bow St Ste 400e","Portsmouth","NH","(603) 431-0901","43.0789484","-70.7561604","Restaurants",
"G Bar & Kitchen","256","256 Humphrey St","Swampscott","MA","(781) 596-2228","42.4673191","-70.9140078","Restaurants",
"Legal Sea Foods","736","736 Legacy Pl","Dedham","MA","(781) 234-6500","42.230976","-71.177735","Restaurants",
"Legal Sea Foods","270","270 Northern Ave","Boston","MA","(617) 477-2900","42.3487269","-71.037859","Restaurants",
"Lobster Claw Seafoods","7","7 Main St Ste A","North Reading","MA","(978) 664-6349","42.5659208367537","-71.1079489187493","Restaurants",
"Markey's Lobster Pool","420","420 State Route 286","Seabrook","NH","(603) 474-2851","42.8713071","-70.8226922","Restaurants",
"MC Cormick & Schmick's Seafood","1","1 N Market St","Boston","MA","(617) 720-5522","42.3601873","-71.0547111","Restaurants",
"Bedford House of Roast Beef","328","328 Great Rd","Bedford","MA","(781) 275-2006","42.48633","-71.262894","Restaurants",
"Belle Isle Lobster & Seafood","1","1 Main St","Winthrop","MA","(617) 567-1619","42.382297","-70.993562","Restaurants",
"Top of The Hill Seafood & Subs","1357","1357 Blue Hill Ave","Mattapan","MA","(617) 296-1200","42.277642","-71.093763","Restaurants",
