Business Name,Physical Address Number,Physical Address,Physical City,Physical State,Phone,Latitude,Longitude,Primary SIC Description,
"Yuen Barbecue Restaurant","1456","1456 Dorchester Ave","Dorchester","MA","(617) 288-6868","42.300879","-71.059717","Restaurants",
"Tennessees Real BBQ Braintree","174","174 Pearl St","Braintree","MA","(781) 843-0999","42.202696","-70.999329","Restaurants",
"Farm Bar & Grille","25","25 Portland Ave","Dover","NH","(603) 516-3276","43.1966362905997","-70.8710993522216","Restaurants",
"New England Clam Bakes & BBQ Co","20","20 Pleasant St","Millis","MA","(508) 376-2026","42.162506","-71.365684","Restaurants",
"Tennessees Real BBQ Real Fast","260","260 Andover St","Peabody","MA","(978) 977-9977","42.5477678","-70.9516081","Restaurants",
"Good Diner","361","361 Broadway","Revere","MA","(781) 286-5050","42.409462","-71.012451","Restaurants",
"Little Red Smoke House","145","145 S Main St","Carver","MA","(508) 465-0018","41.838047","-70.7501655","Restaurants",
"Sonny's BBQ","328","328 Central Ave","Dover","NH","(603) 343-4332","43.194646","-70.8749081021414","Restaurants",
"Little Lamb Restaurant","326","326 Cambridge St","Boston","MA","(857) 233-2200","42.3609348","-71.0692189","Restaurants",
"Mike's Pizzeria Subs and Salads","377","377 Cabot St","Beverly","MA","(978) 921-2022","42.5578569","-70.8789691","Restaurants",
"Aris Eat Barbecue","1","1 Faneuil Hall Market Pl","Boston","MA","(617) 742-2947","42.359767226036","-71.053461385707","Restaurants",
"Mo JO's BBQ Grill & Sports Bar","95","95 Brewery Ln","Portsmouth","NH","(603) 436-6656","43.069409","-70.769814","Restaurants",
"Tournament Wharf Restaurant","1","1 Tournament Wharf","Newburyport","MA","(978) 462-7785","42.813875","-70.873676","Restaurants",
"Cask N Flagon","804","804 Plain St","Marshfield","MA","(781) 834-2275","42.1066069","-70.747714","Restaurants",
"Brothers Deli Restaurant","404","404 Main St","Wakefield","MA","(781) 245-5511","42.503305","-71.070032","Restaurants",
"Yahoos Barbecue","18","18 School St","Beverly","MA","(617) 973-6265","42.5432186","-70.8861114","Restaurants",
"Wow BBQ","320","320 Washington St","Brookline","MA","(617) 566-8858","42.3332186","-71.1201747","Restaurants",
"Huntspoint Meat & BBQ","114","114 Calef Hwy","Epping","NH","(603) 679-5700","43.033189","-71.072843","Restaurants",
"Two Rock BBQ","274","274 Saint George St","Duxbury","MA","(781) 561-6461","42.049085615405","-70.6863126055793","Restaurants",
"New Jang Su BBQ","260","260 Cambridge St","Burlington","MA","(781) 272-3787","42.514249","-71.202747","Restaurants",
"Mad For Chicken","75","75 Kneeland St Lbby 4","Boston","MA","(617) 338-0188","42.3501961","-71.0606114","Restaurants",
"The Spot","19","19 W Main St","Georgetown","MA","(978) 352-3351","42.7251131","-70.9921542","Restaurants",
"Shawarma Falafel","26","26 Province St","Boston","MA","(857) 265-3017","42.3571899","-71.0596526","Restaurants",
"Karo's BBQ","1","One Washington Mall State St","Boston","MA","(857) 244-1174","42.35637","-71.05428","Restaurants",
"Smokeshop BBQ","343","343 Congress St","Boston","MA","(617) 261-7427","42.3506369","-71.0494189","Restaurants",
"Jakes Dixie Roadhouse","220","220 Moody St","Waltham","MA","N/A","42.372214173429","-71.2365323089662","Restaurants",
"Bar BQ Tonite","18","18 Norwood St","Everett","MA","(617) 294-0801","42.407175","-71.056549","Restaurants",
"Rusty Can","6","6 Fruit St","Byfield","MA","(978) 462-1204","42.755659","-70.938462","Restaurants",
"Darwin's Ltd","1629","1629 Cambridge St","Cambridge","MA","(617) 491-2999","42.374972","-71.1091642","Restaurants",
"Lorrys Bar-B-Q Beef","665","665 Chelmsford St","Lowell","MA","(978) 459-7251","42.6218764","-71.3241088","Restaurants",
"Pilot House BBQ","3","3 Porter St","Gloucester","MA","(978) 283-0131","42.612098","-70.664447","Restaurants",
"Chicken Connection","242","242 Broadway","Haverhill","MA","(978) 373-4300","42.780423","-71.104631","Restaurants",
"Wing It Inc","1153","1153 Commonwealth Ave","Allston","MA","(617) 783-2473","42.350869","-71.1276","Restaurants",
"Wings Over Lowell","26","26 Market St","Lowell","MA","(978) 441-9464","42.644111","-71.308881","Restaurants",
"Commonwealth Barbecue","659","659 South St","Wrentham","MA","(508) 384-9676","42.05071","-71.345545","Restaurants",
"Texas Barbeque Express","515","515 Sprague St","Dedham","MA","(781) 251-3330","42.233174","-71.139342","Restaurants",
"Santarpios Pizza","71","71 Newbury St","Peabody","MA","(978) 535-1811","42.5284234025262","-70.99326733396","Restaurants",
"Lacascias Bakery Inc","418","418 Main St","Medford","MA","(781) 396-5041","42.40369","-71.107034","Restaurants",
"Seasons Cafe & Deli","938","938 Hingham St","Rockland","MA","(781) 871-2800","42.1607551","-70.9030061","Restaurants",
"Blue Ribbon Barbecue Inc","342","342 Washington St","Dedham","MA","(781) 312-2583","42.2487754","-71.1723634","Restaurants",
"The Smoke Shop BBQ","325","325 Assembly Row","Somerville","MA","(617) 996-6672","42.3924077","-71.0786284","Restaurants",
"Crazy Jims Bbq Sauce Co","44","44 Centerville Way","Plymouth","MA","(508) 224-8403","41.891908","-70.5391565","Restaurants",
"Pa Inc","3065","3065 Cranberry Hwy","Wareham","MA","(508) 291-8637","41.75329","-70.71419","Restaurants",
"Mm Bbq","1250","1250 Massachusetts Ave","Dorchester","MA","(617) 307-7674","42.3220995","-71.0621726","Restaurants",
"Hanks Bbq","45","45 Lewis St","Lynn","MA","(339) 440-5685","42.466702","-70.927524","Restaurants",
"Tripoli Bakery","106","106 Common St","Lawrence","MA","(978) 682-5664","42.708339","-71.156407","Restaurants",
"Blue Ribbon Barbecue Inc","1375","1375 Washington St","West Newton","MA","(617) 332-2583","42.3487164","-71.2293325","Restaurants",
"Roma Pizza","638","638 Rogers St Ste 1","Lowell","MA","(978) 937-5343","42.6313204","-71.2818617","Restaurants",
"Blue Ribbon Barbecue","910","910 Massachusetts Ave","Arlington","MA","(781) 648-7427","42.4177328521812","-71.1649540865144","Restaurants",
"Halfway Cafe","394","394 Main St","Watertown","MA","(617) 926-3595","42.3699622","-71.193583","Restaurants",
"Surah BBQ Boston","27","27 Riverside Ave","Medford","MA","(781) 391-5606","42.4177729","-71.108823","Restaurants",
"Tudo Na Brasa","414","414 Main St","Woburn","MA","(781) 938-0101","42.4804978","-71.1515983","Restaurants",
"Tennessee's Real BBQ","341","341 Cochituate Rd","Framingham","MA","(508) 626-7140","42.301991","-71.40159","Restaurants",
"American Barbecue","5","5 Railroad Ave","Rowley","MA","(978) 948-2626","42.724819","-70.864997","Restaurants",
"Depasquales at Night Cap Corner","339","339 River St","West Newton","MA","(617) 916-1842","42.357967","-71.239305","Restaurants",
"Smoke and Cream","44","44 Market St","Somersworth","NH","(603) 841-5901","43.2647872186478","-70.8640198532941","Restaurants",
"Corner Cafe","87","87 Prince St","Boston","MA","(617) 523-8997","42.3656275","-71.0559713","Restaurants",
"Rosebud American Kitchen & Bar","381","381 Summer St","Somerville","MA","(617) 629-9500","42.394439","-71.120835","Restaurants",
"Bar-B-Que Barn","9","9 Dudley Street Pl","Arlington","MA","(781) 646-8473","42.420755","-71.167579","Restaurants",
"Four 66 Pub & Grill","466","466 Newbury St","Danvers","MA","(978) 774-9662","42.60063","-70.959937","Restaurants",
"Hubba's Real Pit BBQ & Catering","129","129 Littleton Rd","Westford","MA","(978) 799-8346","42.570081","-71.416277","Restaurants",
"Sons of Shephanies","219","219 Winslow Ave","Norwood","MA","(781) 352-3506","42.1832285","-71.2101764","Restaurants",
"Old School House Pub & Restaurant","17","17 School St","Hudson","MA","(978) 568-1300","42.3893068","-71.5699192","Restaurants",
"Goody Cole's Smokehouse II","374","374 Route 125 Ste A","Exeter","NH","(603) 679-8898","43.006162","-71.077211","Restaurants",
"Big Pig Barbecue","14","14 Bluejay Rd","Lynnfield","MA","(781) 780-4191","42.506393","-71.026859","Restaurants",
"Bentley's Famous BBQ","147","147 Frost Rd","Tyngsboro","MA","(508) 406-8658","42.6937161","-71.41254","Restaurants",
"WOW BBQ Food Truck","2","2 Boylston St","Boston","MA","(508) 826-3192","42.352087","-71.063128","Restaurants",
"Shed's BBQ","32","32 Bromfield St","Boston","MA","(617) 542-7433","42.356633","-71.06049","Restaurants",
"Mitchell Hill Bbq","50","50 N Main St","Rochester","NH","(603) 332-2537","43.3044375211845","-70.9775817907714","Restaurants",
"Bonez Brothers Bbq Inc","657","657 Southern Artery","Quincy","MA","(617) 481-6621","42.251999","-70.987634","Restaurants",
"Somerville BBQ Co Lim","236","236 Commercial St","Boston","MA","(617) 623-7427","42.363769","-71.051503","Restaurants",
"Vinaan Bbq","351","351 Market St","Lowell","MA","(978) 710-6704","42.6455068","-71.3144579","Restaurants",
"Larry J's BBQ Cafe","1148","1148 N Shore Rd","Revere","MA","(781) 286-6781","42.4177234","-70.9907709","Restaurants",
"Bobby Jacks Memphis BBQ","1777","1777 Main St Ste 8","Tewksbury","MA","(978) 455-0345","42.5915055","-71.2108981","Restaurants",
"Joy BBQ Inc","3","3 Old Concord Rd","Burlington","MA","(781) 272-0603","42.473544","-71.208181","Restaurants",
"Tasty BBQ","417","417 Washington St","Boston","MA","(857) 350-3157","42.355816","-71.060373","Restaurants",
"Shane's Texas Pit","61","61 High St","Hampton","NH","(603) 601-6870","42.940896","-70.8356529","Restaurants",
"Fetch Bbq","1175","1175 Ocean St","Marshfield","MA","(781) 536-3388","42.1018125","-70.6760644","Restaurants",
"Biddy Earlys","141","141 Pearl St Ste 1","Boston","MA","(617) 654-9944","42.354635","-71.053742","Restaurants",
"Eggroll Cafe","110","110 University Ave","Lowell","MA","(978) 970-3411","42.6540622","-71.3276803","Restaurants",
"Midwest Grill Inc","1124","1124 Cambridge St","Cambridge","MA","(617) 354-7536","42.372897","-71.09597","Restaurants",
"Brothers Deli & Restaurant","1638","1638 Blue Hill Ave","Mattapan","MA","(617) 298-5224","42.268309","-71.093449","Restaurants",
"Wings Express of Brighton","563","563 Washington St","Brighton","MA","(617) 783-9464","42.349936","-71.164393","Restaurants",
"Culpeppers Pub & Grill","815","815 Turnpike St","North Andover","MA","(978) 794-1100","42.659014","-71.108624","Restaurants",
"Sunset Tiki Bar and Grill","79","79 Powers Rd","Westford","MA","(978) 692-5700","42.5424268651643","-71.4406472669526","Restaurants",
"King of Wing","181","181 Washington Ave","Chelsea","MA","(617) 466-0962","42.398619","-71.030996","Restaurants",
"Grove Hall Pizza","661","661 Warren St","Dorchester","MA","(617) 445-0000","42.309577","-71.082965","Restaurants",
"Milan Family Restaurant & Pizzeria","688","688 Rogers St","Lowell","MA","(978) 453-8596","42.630799","-71.280505","Restaurants",
"Pit Stop Barbeque","888","888 Morton St","Mattapan","MA","(617) 436-0485","42.280991","-71.08407","Restaurants",
"Beach Deck BBQ","207","207 Ocean Blvd Unit B","Seabrook","NH","(603) 760-2735","42.8806","-70.8180728581059","Restaurants",
"Supreme BBQ","247","247 Eastern Ave","Malden","MA","(781) 605-3854","42.425926069106","-71.0612935715758","Restaurants",
"Billy's Texas BBQ","530","530 Washington St","Dorchester Center","MA","(617) 288-6161","42.292983","-71.07162","Restaurants",
"Great Barbecu","15","15 Hudson St","Boston","MA","(617) 728-8699","42.350743","-71.060227","Restaurants",
"Kellys Diner","674","674 Broadway","Somerville","MA","(617) 623-8102","42.399543","-71.111616","Restaurants",
"Arizona BBQ","2360","2360 Washington St","Roxbury","MA","(617) 442-2999","42.3293865","-71.0844773","Restaurants",
"Larry JS BBQ Cafe","600","600 D St","Boston","MA","(617) 348-9800","42.347887051169","-71.0407221192227","Restaurants",
"Shoreline Grill","163","163 Lewis St","Lynn","MA","(781) 477-0377","42.465755","-70.932136","Restaurants",
"Auburn Pitts","167","167 Rockingham Rd","Auburn","NH","(603) 622-6564","43.0147637524208","-71.3803599076479","Restaurants",
"Marias Pastry Shop","46","46 Cross St","Boston","MA","(617) 523-1196","42.363275","-71.056477","Restaurants",
"Sparkys Wings & Things","20","20 Emerson St","Haverhill","MA","(978) 521-1009","42.774557","-71.082406","Restaurants",
"Soundbites","704","704 Broadway","Somerville","MA","(617) 623-8338","42.399763","-71.112447","Restaurants",
"Cambridge Deli Inc","90","90 River St","Cambridge","MA","(617) 868-6740","42.3640953","-71.107696","Restaurants",
"M & M Ribs","155","155 Southampton St","Boston","MA","(617) 306-0788","42.3311072","-71.0671275","Restaurants",
"Pitstop BBQ","10","10 Vernon St","Wakefield","MA","(781) 621-8403","42.503273","-71.067371","Restaurants",
"P & P Soul Food & BBQ","880","880 Main St","Brockton","MA","(508) 427-9339","42.068195","-71.016937","Restaurants",
"Paul Fussman","2","2 West St","Boston","MA","(617) 670-0320","42.354492","-71.062235","American Restaurants",
